Question,Expected_SQL,Generated_SQL,Batch_Loss
"translate English to SQL: table ( club, played, won, drawn, lost, points_for, points_against, tries_for, tries_against, try_bonus, losing_bonus, points ) | how many points does the club with a try bonus of 10 have?",select points from table where try bonus = 10,select points for from table where try bonus = 10,0.013124361634254456
"translate English to SQL: table ( club, played, won, drawn, lost, points_for, points_against, tries_for, tries_against, try_bonus, losing_bonus, points ) | what's the tries for count for the team with 70 points?",select tries for from table where points = 70,select tries for from table where points for = 70,0.013124361634254456
"translate English to SQL: table ( club, played, won, drawn, lost, points_for, points_against, tries_for, tries_against, try_bonus, losing_bonus, points ) | how many tries for does pontardawe rfc have?",select tries for from table where club = pontardawe rfc,select count tries for from table where club = pontardawe rfc,0.030368562787771225
"translate English to SQL: table ( num, team, w, l, pct, pf, pa, last_appearance, last_championship, home_games, home_wins, home_losses, home_win_pct., road_games, road_wins, road_losses, road_win_pct. ) | how many home wins occured win the road games are larger than 3.0 but road win percentage is.000?",select home wins from table where road win pct. =.000 and road games > 3.0,select count home wins from table where road games > 3.0 and road win pct. =.000,0.030368562787771225
"translate English to SQL: table ( num, team, w, l, pct, pf, pa, last_appearance, last_championship, home_games, home_wins, home_losses, home_win_pct., road_games, road_wins, road_losses, road_win_pct. ) | how many numbers were recorded when the home win percentage.667?",select count pa from table where home win pct. =.667,select count num from table where home win pct. = 667,0.030368562787771225
"translate English to SQL: table ( num, team, w, l, pct, pf, pa, last_appearance, last_championship, home_games, home_wins, home_losses, home_win_pct., road_games, road_wins, road_losses, road_win_pct. ) | how many home games were there with the road win pct was.167?",select home games from table where road win pct. =.167,select count home games from table where road win pct. =.167,0.030368562787771225
"translate English to SQL: table ( rna_segment_(gene), size_(_s_base_pair_), protein, molecular_weight_kda, location, copies_per_particle, function ) | how many copoes per particle are created in the segment that forms inner shell of the core?",select copies per particle from table where location = forms inner shell of the core,select count copies per particle from table where rna s segment (gene) = inner shell of the core,0.030368562787771225
"translate English to SQL: table ( rna_segment_(gene), size_(_s_base_pair_), protein, molecular_weight_kda, location, copies_per_particle, function ) | how many copies per particle are created by the enterotoxin?",select copies per particle from table where function = enterotoxin,select copies per particle from table where protein = enterotoxin,0.030368562787771225
"translate English to SQL: table ( rna_segment_(gene), size_(_s_base_pair_), protein, molecular_weight_kda, location, copies_per_particle, function ) | how many base pairs are there if the molecular weight is 102?",select count size ( s base pair ) from table where molecular weight kda = 102,select count rna base pair from table where molecular weight kda = 102,0.008756354451179504
"translate English to SQL: table ( rna_segment_(gene), size_(_s_base_pair_), protein, molecular_weight_kda, location, copies_per_particle, function ) | how many copies per particle are there for the base pair that is size 1059?",select count copies per particle from table where size ( s base pair ) = 1059,select copies per particle from table where size ( s base air ) = 1059,0.008756354451179504
